source_id,target_id,freq,avg_conf,npmi,lr_log,slope_log1p,weight_final,final_score,status,first_year,last_year,is_emerging,action_match,type
1374,4921,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6906525899550955,candidate,2018,2018,False,1,TECH_FUNC
1318,5693,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6906525899550955,candidate,2023,2023,False,1,TECH_FUNC
2218,9423,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2021,2021,False,1,TECH_FUNC
2471,10459,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2023,2023,False,1,TECH_FUNC
2451,1092,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2019,2019,False,1,TECH_FUNC
1884,7904,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2021,2021,False,1,TECH_FUNC
2003,9106,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2023,2023,False,1,TECH_FUNC
3041,8855,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2022,2022,False,1,TECH_FUNC
732,11808,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2022,2022,False,1,TECH_FUNC
1035,3925,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2022,2022,False,1,TECH_FUNC
676,2800,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2015,2015,False,1,TECH_FUNC
1492,879,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2015,2015,False,1,TECH_FUNC
1276,2368,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690585022387528,candidate,2024,2024,False,1,TECH_FUNC
281,740,1,0.921,0.83630585220904,7.082548564591301,,0.23025,0.6904558158974128,candidate,2017,2017,False,1,TECH_FUNC
2437,10033,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6904498872523928,candidate,2021,2021,False,1,TECH_FUNC
1914,8241,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6904498872523928,candidate,2024,2024,False,1,TECH_FUNC
2585,11537,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6904498872523928,candidate,2024,2024,False,1,TECH_FUNC
1404,608,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6904498872523928,candidate,2025,2025,False,1,TECH_FUNC
24,1448,2,0.7775000000000001,0.8217142465642806,6.389401385817856,0.0,0.4981866097814985,0.6904276941170373,candidate,2020,2021,False,1,TECH_FUNC
24,1166,2,0.7775000000000001,0.8217142465642806,6.389401385817856,0.0,0.4981866097814985,0.6904276941170373,candidate,2018,2024,False,1,TECH_FUNC
2630,754,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6904136269090956,candidate,2017,2017,False,1,TECH_FUNC
2635,754,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6904136269090956,candidate,2017,2017,False,1,TECH_FUNC
2932,1883,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2019,2019,False,1,TECH_FUNC
2993,12962,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2016,2016,False,1,TECH_FUNC
2706,2418,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2024,2024,False,1,TECH_FUNC
2620,861,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2021,2021,False,1,TECH_FUNC
2906,12092,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2025,2025,False,1,TECH_FUNC
856,3383,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2023,2023,False,1,TECH_FUNC
1564,3055,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2021,2021,False,1,TECH_FUNC
1171,1586,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2021,2021,False,1,TECH_FUNC
1352,5963,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2022,2022,False,1,TECH_FUNC
1266,5440,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6903823196848252,candidate,2022,2022,False,1,TECH_FUNC
2798,710,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6902784917739605,candidate,2018,2018,False,1,TECH_FUNC
2782,710,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6902784917739605,candidate,2018,2018,False,1,TECH_FUNC
674,2246,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6902784917739605,candidate,2018,2018,False,1,TECH_FUNC
2441,10109,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2021,2021,False,1,TECH_FUNC
1908,10284,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2024,2024,False,1,TECH_FUNC
1913,8240,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2024,2024,False,1,TECH_FUNC
1901,7761,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2021,2021,False,1,TECH_FUNC
2580,11552,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2018,2018,False,1,TECH_FUNC
2786,11596,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2018,2018,False,1,TECH_FUNC
1525,6376,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6902471845496901,candidate,2019,2019,False,1,TECH_FUNC
1363,5891,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6901796169821225,candidate,2015,2015,False,1,TECH_FUNC
3035,1127,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2024,2024,False,1,TECH_FUNC
3256,13605,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2021,2021,False,1,TECH_FUNC
2664,13198,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2022,2022,False,1,TECH_FUNC
2761,12270,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2020,2020,False,1,TECH_FUNC
718,11848,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2022,2022,False,1,TECH_FUNC
913,3204,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2020,2020,False,1,TECH_FUNC
1031,306,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2016,2016,False,1,TECH_FUNC
1680,1304,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2010,2010,False,1,TECH_FUNC
1142,62,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.690112049414555,candidate,2010,2010,False,1,TECH_FUNC
200,12028,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6900757890712578,candidate,2017,2017,False,1,TECH_FUNC
261,268,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6900757890712578,candidate,2020,2020,False,1,TECH_FUNC
18,140,1,0.928,0.7281107498118222,6.166257832240747,,0.232,0.6900080258153142,candidate,2024,2024,False,1,TECH_FUNC
2450,968,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899769142794199,candidate,2021,2021,False,1,TECH_FUNC
1998,1276,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899769142794199,candidate,2023,2023,False,1,TECH_FUNC
2685,11360,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899769142794199,candidate,2024,2024,False,1,TECH_FUNC
975,4263,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899769142794199,candidate,2019,2019,False,1,TECH_FUNC
1781,7707,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899769142794199,candidate,2022,2022,False,1,TECH_FUNC
2071,8666,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2023,2023,False,1,TECH_FUNC
3030,1047,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2024,2024,False,1,TECH_FUNC
3271,13608,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2020,2020,False,1,TECH_FUNC
2757,12016,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2020,2020,False,1,TECH_FUNC
2799,12162,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2019,2019,False,1,TECH_FUNC
1243,5048,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2021,2021,False,1,TECH_FUNC
1315,5625,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6899093467118522,candidate,2023,2023,False,1,TECH_FUNC
1955,1507,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6898055188009875,candidate,2015,2015,False,1,TECH_FUNC
2295,9384,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2016,2016,False,1,TECH_FUNC
1940,10243,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2020,2020,False,1,TECH_FUNC
1870,7818,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2021,2021,False,1,TECH_FUNC
3108,1579,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2025,2025,False,1,TECH_FUNC
2611,10849,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2022,2022,False,1,TECH_FUNC
1574,2885,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2020,2020,False,1,TECH_FUNC
1324,5759,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897742115767171,candidate,2013,2013,False,1,TECH_FUNC
2917,240,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.68973795123342,candidate,2018,2018,False,1,TECH_FUNC
2387,10169,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897066440091496,candidate,2015,2015,False,1,TECH_FUNC
556,2464,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6897066440091496,candidate,2024,2024,False,1,TECH_FUNC
2156,2005,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6896703836658524,candidate,2023,2023,False,1,TECH_FUNC
1655,2005,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6896703836658524,candidate,2024,2024,False,1,TECH_FUNC
2422,10379,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689639076441582,candidate,2023,2023,False,1,TECH_FUNC
2075,1561,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689639076441582,candidate,2023,2023,False,1,TECH_FUNC
2560,11456,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689639076441582,candidate,2022,2022,False,1,TECH_FUNC
1105,5284,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689639076441582,candidate,2016,2016,False,1,TECH_FUNC
2440,1110,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6895715088740144,candidate,2021,2021,False,1,TECH_FUNC
2447,10081,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6895715088740144,candidate,2021,2021,False,1,TECH_FUNC
809,4359,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6895039413064469,candidate,2025,2025,False,1,TECH_FUNC
2642,13321,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6894363737388793,candidate,2021,2021,False,1,TECH_FUNC
1409,6004,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6894363737388793,candidate,2025,2025,False,1,TECH_FUNC
1232,1419,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6894001133955822,candidate,2020,2020,False,1,TECH_FUNC
1235,1419,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6894001133955822,candidate,2020,2020,False,1,TECH_FUNC
1119,1610,1,0.879,0.9181519217092636,7.775695742769246,,0.21975,0.6893325458280145,candidate,2015,2015,False,1,TECH_FUNC
1954,8177,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2015,2015,False,1,TECH_FUNC
2176,296,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2023,2023,False,1,TECH_FUNC
3051,8762,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2025,2025,False,1,TECH_FUNC
2922,13092,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2018,2018,False,1,TECH_FUNC
2986,12950,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2018,2018,False,1,TECH_FUNC
3196,12685,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2021,2021,False,1,TECH_FUNC
3186,13489,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2024,2024,False,1,TECH_FUNC
3172,13227,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2023,2023,False,1,TECH_FUNC
3182,13217,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2022,2022,False,1,TECH_FUNC
626,3693,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2022,2022,False,1,TECH_FUNC
945,3946,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2023,2023,False,1,TECH_FUNC
611,2527,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2020,2020,False,1,TECH_FUNC
1587,6763,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2023,2023,False,1,TECH_FUNC
1194,7153,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6893012386037441,candidate,2018,2018,False,1,TECH_FUNC
50,1614,2,0.7775000000000001,0.8821593557119486,6.859405014706291,,0.4981866097814985,0.6892756598002943,candidate,2022,2022,False,1,TECH_FUNC
2155,8887,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2024,2024,False,1,TECH_FUNC
2021,589,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2023,2023,False,1,TECH_FUNC
2052,8498,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2018,2018,False,1,TECH_FUNC
591,455,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2021,2021,False,1,TECH_FUNC
1737,403,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2017,2017,False,1,TECH_FUNC
1795,1476,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2024,2024,False,1,TECH_FUNC
1070,4751,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6892336710361766,candidate,2016,2016,False,1,TECH_FUNC
2557,11452,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689166103468609,candidate,2022,2022,False,1,TECH_FUNC
2869,12072,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689166103468609,candidate,2024,2024,False,1,TECH_FUNC
605,2982,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689166103468609,candidate,2021,2021,False,1,TECH_FUNC
1080,4823,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.689166103468609,candidate,2016,2016,False,1,TECH_FUNC
3034,1126,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6890985359010414,candidate,2024,2024,False,1,TECH_FUNC
3250,13514,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6890985359010414,candidate,2020,2020,False,1,TECH_FUNC
1796,191,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6890985359010414,candidate,2014,2014,False,1,TECH_FUNC
3252,13517,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6889634007659063,candidate,2024,2024,False,1,TECH_FUNC
2667,13421,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6889634007659063,candidate,2017,2017,False,1,TECH_FUNC
2763,12263,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6889634007659063,candidate,2015,2015,False,1,TECH_FUNC
1032,3737,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6889634007659063,candidate,2022,2022,False,1,TECH_FUNC
1952,1572,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2015,2015,False,1,TECH_FUNC
1889,7878,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2020,2020,False,1,TECH_FUNC
2039,9220,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2023,2023,False,1,TECH_FUNC
2647,13336,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2021,2021,False,1,TECH_FUNC
2766,12283,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2015,2015,False,1,TECH_FUNC
573,2519,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2023,2023,False,1,TECH_FUNC
753,2609,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2014,2014,False,1,TECH_FUNC
648,2837,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2024,2024,False,1,TECH_FUNC
1479,6767,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2024,2024,False,1,TECH_FUNC
1174,1596,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2022,2022,False,1,TECH_FUNC
1178,5205,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2022,2022,False,1,TECH_FUNC
1384,345,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2016,2016,False,1,TECH_FUNC
1321,897,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888958331983388,candidate,2023,2023,False,1,TECH_FUNC
1907,10282,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888282656307712,candidate,2024,2024,False,1,TECH_FUNC
1590,6898,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888282656307712,candidate,2022,2022,False,1,TECH_FUNC
1798,389,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888282656307712,candidate,2014,2014,False,1,TECH_FUNC
1438,7334,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6888282656307712,candidate,2011,2011,False,1,TECH_FUNC
2326,271,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2016,2016,False,1,TECH_FUNC
2335,9389,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2016,2016,False,1,TECH_FUNC
2427,10255,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2014,2014,False,1,TECH_FUNC
2127,8102,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2016,2016,False,1,TECH_FUNC
3194,12681,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2021,2021,False,1,TECH_FUNC
2891,12132,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2025,2025,False,1,TECH_FUNC
780,4345,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2024,2024,False,1,TECH_FUNC
988,4103,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2016,2016,False,1,TECH_FUNC
1629,7342,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2019,2019,False,1,TECH_FUNC
1110,4767,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2016,2016,False,1,TECH_FUNC
1364,5893,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6887606980632036,candidate,2015,2015,False,1,TECH_FUNC
2478,10727,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886931304956361,candidate,2025,2025,False,1,TECH_FUNC
786,3330,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886931304956361,candidate,2012,2012,False,1,TECH_FUNC
691,2771,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886931304956361,candidate,2021,2021,False,1,TECH_FUNC
1595,6879,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886931304956361,candidate,2019,2019,False,1,TECH_FUNC
1431,6165,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886931304956361,candidate,2023,2023,False,1,TECH_FUNC
2284,9969,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2023,2023,False,1,TECH_FUNC
2291,10010,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2023,2023,False,1,TECH_FUNC
2487,407,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2025,2025,False,1,TECH_FUNC
2537,10467,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2023,2023,False,1,TECH_FUNC
1878,7917,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2020,2020,False,1,TECH_FUNC
2133,7979,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2024,2024,False,1,TECH_FUNC
2570,11407,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2024,2024,False,1,TECH_FUNC
771,2673,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2021,2021,False,1,TECH_FUNC
655,2668,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2014,2014,False,1,TECH_FUNC
669,454,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2015,2015,False,1,TECH_FUNC
1755,6442,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2011,2011,False,1,TECH_FUNC
1116,5010,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2015,2015,False,1,TECH_FUNC
1310,5631,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6886255629280684,candidate,2019,2019,False,1,TECH_FUNC
2379,10220,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2025,2025,False,1,TECH_FUNC
1840,8459,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2017,2017,False,1,TECH_FUNC
2074,8677,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2023,2023,False,1,TECH_FUNC
3053,12870,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2017,2017,False,1,TECH_FUNC
3187,13531,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2024,2024,False,1,TECH_FUNC
2678,13397,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2018,2018,False,1,TECH_FUNC
2778,683,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2018,2018,False,1,TECH_FUNC
1484,11648,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2021,2021,False,1,TECH_FUNC
949,3983,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2014,2014,False,1,TECH_FUNC
550,2572,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2020,2020,False,1,TECH_FUNC
1237,5061,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6885579953605009,candidate,2021,2021,False,1,TECH_FUNC
2311,9795,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2015,2015,False,1,TECH_FUNC
2317,10014,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2022,2022,False,1,TECH_FUNC
2456,10566,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2025,2025,False,1,TECH_FUNC
1984,8151,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2025,2025,False,1,TECH_FUNC
1876,7794,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2020,2020,False,1,TECH_FUNC
1877,7795,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2020,2020,False,1,TECH_FUNC
2089,8895,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2024,2024,False,1,TECH_FUNC
2938,12776,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2025,2025,False,1,TECH_FUNC
2992,12981,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2020,2020,False,1,TECH_FUNC
2997,749,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2016,2016,False,1,TECH_FUNC
2974,12494,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2017,2017,False,1,TECH_FUNC
2700,11202,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2023,2023,False,1,TECH_FUNC
2592,11233,1,0.7775000000000001,0.9999973212502988,8.468842920947191,,0.194375,0.6884904277929333,candidate,2014,2014,False,1,TECH_FUNC
